species_name,formula,dHf_0K,dHf_298K,units,atct_id,molar_mass,molar_mass_uncertainty,cas_number,atct_seq,uncertainty_kJmol,species_type,number_of_atoms,cleaned_formula,number_of_elements,CID,Canonical_SMILES,Isomeric_SMILES,InChI,H-H_S,N-N_T,O-O_D,F-F_S,Cl-Cl_S,Br-Br_S,I-I_S,C-H_S,H-O_S,C-O_D,C-C_S,C-C_D,C-O_S,H-N_S,C-O_T,C-C_T,Cl-H_S,C-C_A,F-H_S,C-N_T,Br-H_S,N-O_D,C-N_S,C-Cl_S,O-O_S,H-I_S,N-O_S,C-F_S,H-Si_S,O-S_D,Br-C_S,Cl-O_S,C-N_D,Br-O_S,C-I_S,H-S_S,F-O_S,C-Si_S,O-S_S,F-Si_S,I-O_S,O-Si_S,Cl-F_S,N-N_D,F-N_S,C-N_A,Si-Si_S,N-O_T,Si-Si_D,S-S_D,C-S_S,O-Si_D,I-O_D,N-N_S,Cl-I_S,Br-Si_S,Cl-Si_S,C-S_D,C-O_A,B-O_S,B-Cl_S,Br-I_S,Cl-N_S,B-H_S,C-Si_T,B-F_S,Si-Si_T,B-C_S,B-N_S,I-Si_S,Cl-S_S,C-S_T,B-N_T,O-O_A,I-I_D,C-I_D,N-O_A,Br-Cl_S,S-S_S,N-N_A,H-Pt_S,O-S_A,S-S_A,N-S_S,Structure_source,SINGLE,num_bonds,TRIPLE,DOUBLE,AROMATIC
Acetic acid,"CH3C(O)OH (aq, 7 H2O)",,-483.35,kJ/mol,64-19-7*812,60.052,0.0017,64-19-7,812,,molecule,8,CH3C(O)OH,8,176.0,CC(=O)O,CC(=O)O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
Disilicon anion,[Si2]- (g),375.1,379.0,kJ/mol,64236-73-3*0,56.17155,0.0006,64236-73-3,0,,molecule,2,[Si2],1,6327126.0,[Si]#[Si],[Si]#[Si],InChI=1S/Si2/c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,1,1,0,0
Acetic acid,"CH3C(O)OH (aq, 8 H2O)",,-483.43,kJ/mol,64-19-7*813,60.052,0.0017,64-19-7,813,,molecule,8,CH3C(O)OH,8,176.0,CC(=O)O,CC(=O)O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
2-Aziridinyl,NH(CHCH2) (g),361.0,349.5,kJ/mol,*23838-09-7*0,42.0599,0.0016,23838-09-7,0,,molecule,7,NH(CHCH2),6,5460607.0,[NH],[NH],InChI=1S/HN/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
2-Aziridinylium,[NH(CHCH2)]+ (g),1010.9,998.9,kJ/mol,*91127-35-4*0,42.0594,0.0016,91127-35-4,0,,molecule,7,[NH(CHCH2)],6,23266392.0,C1C[NH2+]1,C1C[NH2+]1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2/p+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,9,9,0,0,0
Vinylcyclopentadienylium,"[CH2CHC(CHCHCHCH)]+ (g, triplet)",1099.4,1081.5,kJ/mol,146893-89-2*1,91.1299,0.0056,146893-89-2,1,,molecule,14,[CH2CHC(CHCHCHCH)],13,137767.0,C=C=[CH],C=C=[CH],"InChI=1S/C3H3/c1-3-2/h1H,2H2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,5,0,2,0
Formic acid,"HC(O)OH (aq, 5 H2O)",,-425.27,kJ/mol,64-18-6*809,46.0254,0.001,64-18-6,809,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Tetraoxidanyl,HOOOO (g),2.1,0.4,kJ/mol,69696-93-1*0,65.0055,0.0012,69696-93-1,0,,molecule,5,HOOOO,5,59833254.0,OOO[O-],OOO[O-],InChI=1S/H2O4/c1-3-4-2/h1-2H/p-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
Hydrogen iodide,"HI (aq, 100000 H2O)",,-56.778,kJ/mol,10034-85-2*861,127.91241,7.6e-05,10034-85-2,861,,molecule,2,HI,4,24841.0,I,I,InChI=1S/HI/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Hydrogen bromide,"HBr (aq, 200 H2O)",,-119.75,kJ/mol,10035-10-6*830,80.9119,0.001,10035-10-6,830,,molecule,2,HBr,4,260.0,Br,Br,InChI=1S/BrH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
2-Aziridinylium,"[NH(CHCH2)]+ (g, triplet)",1305.0,1293.3,kJ/mol,*91127-35-4*1,42.0594,0.0016,91127-35-4,1,,molecule,7,[NH(CHCH2)],6,23266392.0,C1C[NH2+]1,C1C[NH2+]1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2/p+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,9,9,0,0,0
Water anion,[H2O]- (g),-50.1,-53.0,kJ/mol,12259-30-2*0,18.01583,0.00033,12259-30-2,0,,molecule,3,[H2O],2,962.0,O,O,InChI=1S/H2O/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Difluoromethane,CH2F2 (l),,-468.91,kJ/mol,75-10-5*590,52.02339,0.00081,75-10-5,590,,molecule,5,CH2F2,3,6345.0,C(F)F,C(F)F,InChI=1S/CH2F2/c2-1-3/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
Silicon carbide anion,[SiC]- (g),508.8,513.4,kJ/mol,86017-99-4*0,40.09675,0.00085,86017-99-4,0,,molecule,2,[SiC],2,9863.0,[C-]#[Si+],[C-]#[Si+],InChI=1S/CSi/c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,1,1,0,0
Formic acid,"HC(O)OH (aq, 6 H2O)",,-425.23,kJ/mol,64-18-6*811,46.0254,0.001,64-18-6,811,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Acetic acid,"CH3C(O)OH (aq, 9 H2O)",,-483.51,kJ/mol,64-19-7*814,60.052,0.0017,64-19-7,814,,molecule,8,CH3C(O)OH,8,176.0,CC(=O)O,CC(=O)O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
Silicon carbide,"SiC (cr,l)",-70.6,-71.6,kJ/mol,409-21-2*500,40.0962,0.00085,409-21-2,500,,molecule,2,SiC,2,9863.0,[C-]#[Si+],[C-]#[Si+],InChI=1S/CSi/c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,1,1,0,0
2-Aziridinylium,"[NH(CHCH2)]+ (g, syn-triplet)",1335.0,1324.0,kJ/mol,*91127-35-4*11,42.0594,0.0016,91127-35-4,11,,molecule,7,[NH(CHCH2)],6,23266392.0,C1C[NH2+]1,C1C[NH2+]1,"InChI=1S/C2H5N/c1-2-3-1/h3H,1-2H2/p+1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,9,9,0,0,0
Hydrogen fluoride,"HF (aq, 37 H2O)",,-321.92,kJ/mol,7664-39-3*890,20.006343,7e-05,7664-39-3,890,,molecule,2,HF,4,14917.0,F,F,InChI=1S/FH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Formic acid,"HC(O)OH (aq, 7 H2O)",,-425.2,kJ/mol,64-18-6*812,46.0254,0.001,64-18-6,812,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Trifluorosilyl anion,[SiF3]- (g),-1225.8,-1229.1,kJ/mol,54711-93-2*0,85.08126,0.0003,54711-93-2,0,,molecule,4,[SiF3],2,139837.0,F[Si](F)F,F[Si](F)F,InChI=1S/F3Si/c1-4(2)3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,3,0,0,0
2-Aziridinide,[NH(CHCH2)]- (g),316.2,304.1,kJ/mol,111127-93-6*0,42.0604,0.0016,111127-93-6,0,,molecule,7,[NH(CHCH2)],6,5460607.0,[NH],[NH],InChI=1S/HN/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
2-Aziridinide,"[NH(CHCH2)]- (g, syn)",330.2,318.1,kJ/mol,111127-93-6*1,42.0604,0.0016,111127-93-6,1,,molecule,7,[NH(CHCH2)],6,5460607.0,[NH],[NH],InChI=1S/HN/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Difluorosilylene anion,[SiF2]- (g),-652.8,-653.1,kJ/mol,145089-80-1*0,66.08285,0.0003,145089-80-1,0,,molecule,3,[SiF2],2,6327229.0,F[Si]F,F[Si]F,InChI=1S/F2Si/c1-3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Difluorosilylene,SiF2 (g),-629.1,-630.0,kJ/mol,13966-66-0*0,66.08231,0.0003,13966-66-0,0,,molecule,3,SiF2,2,6327229.0,F[Si]F,F[Si]F,InChI=1S/F2Si/c1-3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Difluorosilylene,"SiF2 (g, triplet)",-314.3,-314.9,kJ/mol,13966-66-0*1,66.08231,0.0003,13966-66-0,1,,molecule,3,SiF2,2,6327229.0,F[Si]F,F[Si]F,InChI=1S/F2Si/c1-3-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Perchloric acid cation,[HOCl(O)(O)O]+ (g),1190.2,1180.6,kJ/mol,91712-47-9*0,100.4577,0.0015,91712-47-9,0,,molecule,6,[HOCl(O)(O)O],6,24341.0,OCl,OCl,InChI=1S/ClHO/c1-2/h2H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Hydrogen chloride,"HCl (aq, 3500 H2O)",,-166.752,kJ/mol,7647-01-0*899,36.46064,0.0009,7647-01-0,899,,molecule,2,HCl,4,313.0,Cl,Cl,InChI=1S/ClH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Acetic acid,"CH3C(O)OH (aq, 10 H2O)",,-483.59,kJ/mol,64-19-7*815,60.052,0.0017,64-19-7,815,,molecule,8,CH3C(O)OH,8,176.0,CC(=O)O,CC(=O)O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
Formic acid,"HC(O)OH (aq, 8 H2O)",,-425.18,kJ/mol,64-18-6*813,46.0254,0.001,64-18-6,813,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Fluorosilylidyne,"SiF (g, quartet)",297.17,298.39,kJ/mol,11128-24-8*2,47.0839,0.0003,11128-24-8,2,,molecule,2,SiF,2,6327143.0,F[Si],F[Si],InChI=1S/FSi/c1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Formic acid,"HC(O)OH (aq, 9 H2O)",,-425.17,kJ/mol,64-18-6*814,46.0254,0.001,64-18-6,814,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Dibromomethane,CH2Br2 (l),,-31.43,kJ/mol,74-95-3*590,173.8346,0.0022,74-95-3,590,,molecule,5,CH2Br2,3,3024.0,C(Br)Br,C(Br)Br,InChI=1S/CH2Br2/c2-1-3/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,4,0,0,0
Acetic acid,"CH3C(O)OH (aq, 12 H2O)",,-483.74,kJ/mol,64-19-7*816,60.052,0.0017,64-19-7,816,,molecule,8,CH3C(O)OH,8,176.0,CC(=O)O,CC(=O)O,"InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,6,7,0,1,0
Formic acid,"HC(O)OH (aq, 10 H2O)",,-425.16,kJ/mol,64-18-6*815,46.0254,0.001,64-18-6,815,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Hydrogen iodide,"HI (aq, 5 H2O)",,-47.72,kJ/mol,10034-85-2*809,127.91241,7.6e-05,10034-85-2,809,,molecule,2,HI,4,24841.0,I,I,InChI=1S/HI/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Hydrogen fluoride,"HF (aq, 900 H2O)",,-322.65,kJ/mol,7664-39-3*838,20.006343,7e-05,7664-39-3,838,,molecule,2,HF,4,14917.0,F,F,InChI=1S/FH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Hydrogen bromide,"HBr (aq, 700 H2O)",,-120.04,kJ/mol,10035-10-6*835,80.9119,0.001,10035-10-6,835,,molecule,2,HBr,4,260.0,Br,Br,InChI=1S/BrH/h1H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,1,1,0,0,0
Nitrosodioxaziridine,"ONN(OO) (g, cis)",413.9,408.2,kJ/mol,132871-99-9*2,76.01168,0.00091,132871-99-9,2,,molecule,5,ONN(OO),5,948.0,[N-]=[N+]=O,[N-]=[N+]=O,InChI=1S/N2O/c1-2-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,0,2,0,2,0
Propargylenide,[HCCCH]- (g),434.5,437.7,kJ/mol,82906-05-6*0,38.0485,0.0024,82906-05-6,0,,molecule,5,[HCCCH],5,18366129.0,C1C#C1,C1C#C1,InChI=1S/C3H2/c1-2-3-1/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,4,5,1,0,0
Formic acid,"HC(O)OH (aq, 12 H2O)",,-425.16,kJ/mol,64-18-6*816,46.0254,0.001,64-18-6,816,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
Silylene,SiH2 (g),271.58,269.92,kJ/mol,13825-90-6*0,30.10138,0.00033,13825-90-6,0,,molecule,3,SiH2,2,6327230.0,[SiH2],[SiH2],InChI=1S/H2Si/h1H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,2,2,0,0,0
Formic acid,"HC(O)OH (aq, 15 H2O)",,-425.16,kJ/mol,64-18-6*817,46.0254,0.001,64-18-6,817,,molecule,5,HC(O)OH,7,284.0,C(=O)O,C(=O)O,"InChI=1S/CH2O2/c2-1-3/h1H,(H,2,3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PubChem,3,4,0,1,0
