# time rdo00 rdo01 rdo10 rdo11
596.0000000000024 0.05215745+0.00000114j -0.13418884+0.00022544j -0.13418837-0.00022577j 0.94784240-0.00000154j
597.0000000000024 0.05216945+0.00000111j -0.13480372-0.00042431j -0.13480312+0.00042408j 0.94783041-0.00000151j
598.0000000000024 0.05224960+0.00000107j -0.13558083-0.00097597j -0.13558013+0.00097587j 0.94775026-0.00000147j
599.0000000000024 0.05238543+0.00000103j -0.13647868-0.00140604j -0.13647789+0.00140608j 0.94761443-0.00000143j
600.0000000000024 0.05256218+0.00000098j -0.13745167-0.00169742j -0.13745082+0.00169763j 0.94743769-0.00000138j
601.0000000000024 0.05276349+0.00000093j -0.13845230-0.00183933j -0.13845140+0.00183972j 0.94723638-0.00000133j
602.0000000000024 0.05297215+0.00000088j -0.13943290-0.00182697j -0.13943197+0.00182756j 0.94702771-0.00000128j
603.0000000000024 0.05317074+0.00000083j -0.14034729-0.00166151j -0.14034635+0.00166233j 0.94682912-0.00000123j
604.0000000000024 0.05334230+0.00000078j -0.14115228-0.00135010j -0.14115137+0.00135116j 0.94665755-0.00000118j
605.0000000000024 0.05347104+0.00000073j -0.14180916-0.00090608j -0.14180832+0.00090737j 0.94652881-0.00000113j
606.0000000000024 0.05354301+0.00000069j -0.14228533-0.00034914j -0.14228461+0.00035067j 0.94645683-0.00000109j
607.0000000000024 0.05354687+0.00000065j -0.14255592+0.00029468j -0.14255537-0.00029294j 0.94645297-0.00000105j
608.0000000000024 0.05347455+0.00000063j -0.14260550+0.00099339j -0.14260518-0.00099149j 0.94652528-0.00000103j
609.0000000000024 0.05332188+0.00000062j -0.14242964+0.00171014j -0.14242958-0.00170813j 0.94667794-0.00000101j
610.0000000000024 0.05308908+0.00000062j -0.14203600+0.00240488j -0.14203624-0.00240286j 0.94691074-0.00000102j
611.0000000000024 0.05278092+0.00000065j -0.14144491+0.00303676j -0.14144544-0.00303482j 0.94721889-0.00000104j
612.0000000000025 0.05240674+0.00000068j -0.14068896+0.00356705j -0.14068975-0.00356530j 0.94759308-0.00000108j
613.0000000000025 0.05197996+0.00000073j -0.13981165+0.00396222j -0.13981263-0.00396075j 0.94801986-0.00000113j
614.0000000000025 0.05151737+0.00000079j -0.13886487+0.00419688j -0.13886596-0.00419575j 0.94848245-0.00000119j
615.0000000000025 0.05103805+0.00000086j -0.13790560+0.00425608j -0.13790669-0.00425533j 0.94896176-0.00000126j
616.0000000000024 0.05056214+0.00000092j -0.13699186+0.00413667j -0.13699285-0.00413630j 0.94943767-0.00000131j
617.0000000000024 0.05010943+0.00000097j -0.13617859+0.00384756j -0.13617937-0.00384752j 0.94989038-0.00000137j
618.0000000000024 0.04969808+0.00000101j -0.13551365+0.00340871j -0.13551416-0.00340893j 0.95030174-0.00000140j
619.0000000000024 0.04934344+0.00000103j -0.13503475+0.00284910j -0.13503497-0.00284949j 0.95065638-0.00000142j
620.0000000000025 0.04905721+0.00000103j -0.13476719+0.00220410j -0.13476714-0.00220456j 0.95094261-0.00000143j
621.0000000000025 0.04884690+0.00000102j -0.13472291+0.00151240j -0.13472264-0.00151286j 0.95115293-0.00000142j
622.0000000000025 0.04871555+0.00000101j -0.13490059+0.00081316j -0.13490015-0.00081358j 0.95128429-0.00000140j
623.0000000000025 0.04866189+0.00000098j -0.13528665+0.00014353j -0.13528610-0.00014389j 0.95133796-0.00000137j
